4854 | 14
4856 | 3
4864 | 1
4872 | 12
4876 | 620
4880 | 60
4888 | 1
4890 | 805
4894 | 2
4900 | 3
4904 | 80
4914 | 1
4918 | 13
4920 | 2
4930 | 59
4946 | 9
4950 | 10
4958 | 2
4964 | 6
4976 | 8
4980 | 3
4982 | 6
4992 | 156
5010 | 33
5012 | 1
5014 | 1
5020 | 6
5022 | 10
5024 | 4
5028 | 1
5032 | 66
5038 | 3
5042 | 4
5046 | 47
5048 | 14
5052 | 2
5060 | 1
5066 | 15
5072 | 3
5074 | 1
5084 | 1
5088 | 1
5092 | 1
5094 | 8
5096 | 2
5102 | 3
5108 | 1
5116 | 243
5124 | 5
5126 | 2
5128 | 22
5132 | 3
5134 | 6
5138 | 8
5140 | 3
5146 | 1
5148 | 1
5166 | 9
5176 | 6
5178 | 4
5182 | 56
5208 | 23
5216 | 12
5218 | 43
5220 | 7
5222 | 6
5226 | 11
5230 | 123
5238 | 1
5242 | 2
5248 | 11
5262 | 36
5266 | 218
5268 | 4
5270 | 42
5282 | 182
5286 | 2
5288 | 5
5290 | 8
5296 | 12
5300 | 1
5306 | 30
5312 | 10
5316 | 1085
5318 | 1
5322 | 6
5326 | 4
5330 | 34
5340 | 5
5342 | 5
5344 | 2
5346 | 9
5354 | 4
5360 | 1
5364 | 7
5396 | 1
5404 | 2
5412 | 7
5416 | 118
5418 | 235
5422 | 22
5430 | 4
5434 | 35
5438 | 3
5442 | 4
5450 | 10
5454 | 2
5460 | 7
5462 | 5
5464 | 24
5466 | 3
5468 | 9
5476 | 14
5488 | 2
5492 | 3
5498 | 1
5502 | 59
5510 | 3
5516 | 3
5522 | 3
5526 | 20
5530 | 4
5542 | 1
5546 | 1851
5548 | 22
5550 | 1
5552 | 11
5556 | 1
5558 | 692
5560 | 5
5564 | 1
5570 | 3
5574 | 3
5576 | 6
5580 | 151
5588 | 1
5594 | 2
5600 | 9
5602 | 174
5604 | 2
5608 | 1
5610 | 3
5616 | 1
5618 | 4
5622 | 3
5628 | 1
5636 | 1
5642 | 1
5646 | 10
5654 | 1
5656 | 19
5672 | 2
5676 | 1179
5680 | 15
5682 | 2
5684 | 2
5686 | 6
5700 | 4
5712 | 1
5714 | 2
5718 | 3
5726 | 2
5728 | 3
5734 | 1
5736 | 1
5738 | 3
5750 | 1
5754 | 60
5758 | 33
5760 | 13
5786 | 1
5788 | 1
5796 | 1
5798 | 2814
5800 | 2
5806 | 23
5814 | 8
5828 | 1
5830 | 7
5836 | 21
5838 | 7
5844 | 7
5848 | 7
5854 | 20
5858 | 7
5864 | 8
5866 | 1
5870 | 6
5872 | 1
5882 | 448
5886 | 13
5894 | 38
5900 | 1
5902 | 552
5904 | 218
5908 | 12
5910 | 14
5918 | 8
5922 | 1
5940 | 1
5948 | 1
5950 | 4
5952 | 136
5956 | 60
5960 | 2
5962 | 1
5966 | 299
5970 | 10
5976 | 1
5980 | 11
5982 | 13
5994 | 115
5996 | 5
6000 | 1
6004 | 101
6010 | 3
6012 | 1
6014 | 1
6016 | 149
6034 | 5
6048 | 3
6050 | 22
6052 | 28
6054 | 3
6058 | 1
6064 | 44
6076 | 2
6088 | 14
6090 | 4
6094 | 20
6096 | 18
6104 | 1
6110 | 2
6112 | 100
6126 | 1
6144 | 3
6162 | 5
6166 | 10
6168 | 3
6174 | 44
6176 | 4
6184 | 17
6188 | 1
6200 | 6
6204 | 5
6226 | 2
6236 | 8
6240 | 10
6250 | 37
6252 | 3
6258 | 8
6260 | 3
6266 | 884
6272 | 40
6274 | 1
6276 | 9
6280 | 61
6284 | 10
6296 | 75
